player,team,stat,dk_line,matchup,game_time,dk_odds,dk_implied_prob,dk_implied_under_prob,caesars_threshold,threshold_diff,caesars_over_prob,caesars_under_prob,caesars_over_odds,caesars_under_odds,over_value,under_value,over_value_category,under_value_category,best_value_side
Sonia Citron,WAS,3-Pointers,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,425,0.1905,0.8095,4,0.5,0.0896,0.9104,1016,-1016,-0.1009,0.1009,No Value,High Value Under,High Value Under
Sonia Citron,WAS,3-Pointers,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1000,0.0909,0.9091,5,0.5,0.0299,0.9701,3244,-3244,-0.061,0.061,No Value,Medium Value Under,Medium Value Under
Tina Charles,CON,Points,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-1100,0.9167,0.0833,8,0.5,0.8565,0.1435,-597,597,-0.0602,0.0602,No Value,Medium Value Under,Medium Value Under
Tina Charles,CON,Points,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-475,0.8261,0.1739,10,0.5,0.7207,0.2793,-258,258,-0.1054,0.1054,No Value,High Value Under,High Value Under
Tina Charles,CON,Points,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-240,0.7059,0.2941,12,0.5,0.5717,0.4283,-133,133,-0.1342,0.1342,No Value,High Value Under,High Value Under
Tina Charles,CON,Points,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-105,0.5122,0.4878,15,0.5,0.3611,0.6389,177,-177,-0.1511,0.1511,No Value,High Value Under,High Value Under
Tina Charles,CON,Points,17.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,200,0.3333,0.6667,18,0.5,0.1881,0.8119,432,-432,-0.1452,0.1452,No Value,High Value Under,High Value Under
Tina Charles,CON,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,320,0.2381,0.7619,20,0.5,0.1149,0.8851,770,-770,-0.1232,0.1232,No Value,High Value Under,High Value Under
Tina Charles,CON,Points,24.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1100,0.0833,0.9167,25,0.5,0.0373,0.9627,2581,-2581,-0.046,0.046,No Value,No Value,No Value
Tina Charles,CON,Points,29.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,3500,0.0278,0.9722,30,0.5,0.0155,0.9845,6352,-6352,-0.0123,0.0123,No Value,No Value,No Value
Tina Charles,CON,Rebounds,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-2000,0.9524,0.0476,3,0.5,0.8596,0.1404,-612,612,-0.0928,0.0928,No Value,Medium Value Under,Medium Value Under
Tina Charles,CON,Rebounds,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-650,0.8667,0.1333,4,0.5,0.6751,0.3249,-208,208,-0.1916,0.1916,No Value,High Value Under,High Value Under
Tina Charles,CON,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-285,0.7403,0.2597,5,0.5,0.4748,0.5252,111,-111,-0.2655,0.2655,No Value,High Value Under,High Value Under
Tina Charles,CON,Rebounds,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-150,0.6,0.4,6,0.5,0.2829,0.7171,253,-253,-0.3171,0.3171,No Value,High Value Under,High Value Under
Tina Charles,CON,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,125,0.4444,0.5556,7,0.5,0.1497,0.8503,568,-568,-0.2947,0.2947,No Value,High Value Under,High Value Under
Tina Charles,CON,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,225,0.3077,0.6923,8,0.5,0.0708,0.9292,1312,-1312,-0.2369,0.2369,No Value,High Value Under,High Value Under
Tina Charles,CON,Rebounds,8.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,390,0.2041,0.7959,9,0.5,0.0395,0.9605,2432,-2432,-0.1646,0.1646,No Value,High Value Under,High Value Under
Tina Charles,CON,Rebounds,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,650,0.1333,0.8667,10,0.5,0.0254,0.9746,3837,-3837,-0.1079,0.1079,No Value,High Value Under,High Value Under
Tina Charles,CON,Rebounds,10.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1200,0.0769,0.9231,11,0.5,0.0148,0.9852,6657,-6657,-0.0621,0.0621,No Value,Medium Value Under,Medium Value Under
Tina Charles,CON,Rebounds,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2000,0.0476,0.9524,12,0.5,0.008,0.992,12400,-12400,-0.0396,0.0396,No Value,No Value,No Value
Shakira Austin,WAS,Points,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-2500,0.9615,0.0385,6,0.5,0.9373,0.0627,-1495,1495,-0.0242,0.0242,No Value,No Value,No Value
Shakira Austin,WAS,Points,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-900,0.9,0.1,8,0.5,0.8529,0.1471,-580,580,-0.0471,0.0471,No Value,No Value,No Value
Shakira Austin,WAS,Points,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-390,0.7959,0.2041,10,0.5,0.7094,0.2906,-244,244,-0.0865,0.0865,No Value,Medium Value Under,Medium Value Under
Shakira Austin,WAS,Points,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-210,0.6774,0.3226,12,0.5,0.5227,0.4773,-110,110,-0.1547,0.1547,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Points,13.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-120,0.5455,0.4545,14,0.5,0.3603,0.6397,178,-178,-0.1852,0.1852,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Points,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,105,0.4878,0.5122,15,0.5,0.2915,0.7085,243,-243,-0.1963,0.1963,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Points,17.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,220,0.3125,0.6875,18,0.5,0.142,0.858,604,-604,-0.1705,0.1705,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,360,0.2174,0.7826,20,0.5,0.0809,0.9191,1136,-1136,-0.1365,0.1365,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Points,24.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1300,0.0714,0.9286,25,0.5,0.0286,0.9714,3397,-3397,-0.0428,0.0428,No Value,No Value,No Value
Shakira Austin,WAS,Points,29.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,4500,0.0217,0.9783,30,0.5,0.0087,0.9913,11394,-11394,-0.013,0.013,No Value,No Value,No Value
Shakira Austin,WAS,Rebounds,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-1400,0.9333,0.0667,4,0.5,0.8499,0.1501,-566,566,-0.0834,0.0834,No Value,Medium Value Under,Medium Value Under
Shakira Austin,WAS,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-550,0.8462,0.1538,5,0.5,0.7132,0.2868,-249,249,-0.133,0.133,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Rebounds,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-270,0.7297,0.2703,6,0.5,0.5314,0.4686,-113,113,-0.1983,0.1983,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-150,0.6,0.4,7,0.5,0.3708,0.6292,170,-170,-0.2292,0.2292,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,115,0.4651,0.5349,8,0.5,0.2483,0.7517,303,-303,-0.2168,0.2168,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Rebounds,8.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,190,0.3448,0.6552,9,0.5,0.1497,0.8503,568,-568,-0.1951,0.1951,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Rebounds,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,320,0.2381,0.7619,10,0.5,0.0845,0.9155,1083,-1083,-0.1536,0.1536,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Rebounds,10.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,500,0.1667,0.8333,11,0.5,0.0526,0.9474,1801,-1801,-0.1141,0.1141,No Value,High Value Under,High Value Under
Shakira Austin,WAS,Rebounds,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,900,0.1,0.9,12,0.5,0.0372,0.9628,2588,-2588,-0.0628,0.0628,No Value,Medium Value Under,Medium Value Under
Shakira Austin,WAS,Rebounds,12.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1600,0.0588,0.9412,13,0.5,0.027,0.973,3604,-3604,-0.0318,0.0318,No Value,No Value,No Value
Shakira Austin,WAS,Rebounds,13.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2500,0.0385,0.9615,14,0.5,0.0189,0.9811,5191,-5191,-0.0196,0.0196,No Value,No Value,No Value
Sonia Citron,WAS,Points,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-390,0.7959,0.2041,12,0.5,0.864,0.136,-635,635, 0.07 ,-0.0681,Medium Value Over,No Value,Medium Value Over
Chelsea Gray,LVA,Assists,7.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,225,0.3077,0.6923,8,0.5,0.4719,0.5281,112,-112, 0.16 ,-0.1642,High Value Over,No Value,High Value Over
Chelsea Gray,LVA,Assists,6.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,125,0.4444,0.5556,7,0.5,0.6037,0.3963,-152,152, 0.16 ,-0.1593,High Value Over,No Value,High Value Over
Ariel Atkins,CHI,Rebounds,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-195,0.661,0.339,3,0.5,0.8192,0.1808,-453,453, 0.16 ,-0.1582,High Value Over,No Value,High Value Over
Brittney Griner,ATL,Points,14.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,500,0.1667,0.8333,15,0.5,0.3208,0.6792,212,-212, 0.15 ,-0.1541,High Value Over,No Value,High Value Over
Brittney Griner,ATL,Points,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-190,0.6552,0.3448,8,0.5,0.8564,0.1436,-596,596, 0.20 ,-0.2012,High Value Over,No Value,High Value Over
Chelsea Gray,LVA,Assists,8.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,400,0.2,0.8,9,0.5,0.339,0.661,195,-195, 0.14 ,-0.139,High Value Over,No Value,High Value Over
Chelsea Gray,LVA,Assists,4.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,-300,0.75,0.25,5,0.5,0.8563,0.1437,-596,596, 0.11 ,-0.1063,High Value Over,No Value,High Value Over
Kiki Iriafen,WAS,Rebounds,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-900,0.9,0.1,6,0.5,0.9192,0.0808,-1138,1138,0.0192,-0.0192,No Value,No Value,No Value
Kiki Iriafen,WAS,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-475,0.8261,0.1739,7,0.5,0.8347,0.1653,-505,505,0.0086,-0.0086,No Value,No Value,No Value
Kiki Iriafen,WAS,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-265,0.726,0.274,8,0.5,0.7117,0.2883,-247,247,-0.0143,0.0143,No Value,No Value,No Value
Kiki Iriafen,WAS,Rebounds,8.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-160,0.6154,0.3846,9,0.5,0.5758,0.4242,-136,136,-0.0396,0.0396,No Value,No Value,No Value
Kiki Iriafen,WAS,Rebounds,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,105,0.4878,0.5122,10,0.5,0.4433,0.5567,126,-126,-0.0445,0.0445,No Value,No Value,No Value
Kiki Iriafen,WAS,Rebounds,10.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,165,0.3774,0.6226,11,0.5,0.3134,0.6866,219,-219,-0.064,0.064,No Value,Medium Value Under,Medium Value Under
Kiki Iriafen,WAS,Rebounds,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,255,0.2817,0.7183,12,0.5,0.1922,0.8078,420,-420,-0.0895,0.0895,No Value,Medium Value Under,Medium Value Under
Kiki Iriafen,WAS,Rebounds,12.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,400,0.2,0.8,13,0.5,0.1125,0.8875,789,-789,-0.0875,0.0875,No Value,Medium Value Under,Medium Value Under
Kiki Iriafen,WAS,Rebounds,13.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,650,0.1333,0.8667,14,0.5,0.064,0.936,1463,-1463,-0.0693,0.0693,No Value,Medium Value Under,Medium Value Under
Kiki Iriafen,WAS,Rebounds,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1000,0.0909,0.9091,15,0.5,0.0445,0.9555,2147,-2147,-0.0464,0.0464,No Value,No Value,No Value
Courtney Williams,MIN,Assists,2.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-1800,0.9474,0.0526,3,0.5,0.9132,0.0868,-1052,1052,-0.0342,0.0342,No Value,No Value,No Value
Courtney Williams,MIN,Assists,3.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-650,0.8667,0.1333,4,0.5,0.7819,0.2181,-359,359,-0.0848,0.0848,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Assists,4.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-265,0.726,0.274,5,0.5,0.641,0.359,-179,179,-0.085,0.085,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Assists,5.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-135,0.5745,0.4255,6,0.5,0.4956,0.5044,102,-102,-0.0789,0.0789,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Assists,6.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,135,0.4255,0.5745,7,0.5,0.3414,0.6586,193,-193,-0.0841,0.0841,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Assists,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,250,0.2857,0.7143,8,0.5,0.2002,0.7998,400,-400,-0.0855,0.0855,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Assists,8.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,425,0.1905,0.8095,9,0.5,0.1036,0.8964,865,-865,-0.0869,0.0869,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Assists,9.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,800,0.1111,0.8889,10,0.5,0.0544,0.9456,1738,-1738,-0.0567,0.0567,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Assists,10.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1500,0.0625,0.9375,11,0.5,0.0353,0.9647,2733,-2733,-0.0272,0.0272,No Value,No Value,No Value
Courtney Williams,MIN,Assists,11.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,2500,0.0385,0.9615,12,0.5,0.0212,0.9788,4617,-4617,-0.0173,0.0173,No Value,No Value,No Value
Courtney Williams,MIN,Points,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-1100,0.9167,0.0833,8,0.5,0.7754,0.2246,-345,345,-0.1413,0.1413,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Points,9.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-475,0.8261,0.1739,10,0.5,0.658,0.342,-192,192,-0.1681,0.1681,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Points,11.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-235,0.7015,0.2985,12,0.5,0.5411,0.4589,-118,118,-0.1604,0.1604,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Points,14.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-105,0.5122,0.4878,15,0.5,0.3589,0.6411,179,-179,-0.1533,0.1533,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Points,17.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,200,0.3333,0.6667,18,0.5,0.1861,0.8139,437,-437,-0.1472,0.1472,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Points,19.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,330,0.2326,0.7674,20,0.5,0.1045,0.8955,857,-857,-0.1281,0.1281,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Points,24.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1200,0.0769,0.9231,25,0.5,0.0337,0.9663,2867,-2867,-0.0432,0.0432,No Value,No Value,No Value
Courtney Williams,MIN,Points,29.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,4500,0.0217,0.9783,30,0.5,0.0105,0.9895,9424,-9424,-0.0112,0.0112,No Value,No Value,No Value
Courtney Williams,MIN,Rebounds,2.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-900,0.9,0.1,3,0.5,0.5906,0.4094,-144,144,-0.3094,0.3094,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,3.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-310,0.7561,0.2439,4,0.5,0.4498,0.5502,122,-122,-0.3063,0.3063,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,4.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-145,0.5918,0.4082,5,0.5,0.3046,0.6954,228,-228,-0.2872,0.2872,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,5.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,135,0.4255,0.5745,6,0.5,0.1638,0.8362,511,-511,-0.2617,0.2617,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,6.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,250,0.2857,0.7143,7,0.5,0.0773,0.9227,1194,-1194,-0.2084,0.2084,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,450,0.1818,0.8182,8,0.5,0.0457,0.9543,2088,-2088,-0.1361,0.1361,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,8.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,800,0.1111,0.8889,9,0.5,0.0271,0.9729,3590,-3590,-0.084,0.084,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Rebounds,9.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1500,0.0625,0.9375,10,0.5,0.0143,0.9857,6893,-6893,-0.0482,0.0482,No Value,No Value,No Value
Courtney Williams,MIN,3-Pointers,0.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-295,0.7468,0.2532,1,0.5,0.4683,0.5317,114,-114,-0.2785,0.2785,No Value,High Value Under,High Value Under
Courtney Williams,MIN,3-Pointers,1.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,150,0.4,0.6,2,0.5,0.1514,0.8486,561,-561,-0.2486,0.2486,No Value,High Value Under,High Value Under
Courtney Williams,MIN,3-Pointers,2.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,500,0.1667,0.8333,3,0.5,0.0409,0.9591,2345,-2345,-0.1258,0.1258,No Value,High Value Under,High Value Under
Courtney Williams,MIN,3-Pointers,3.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1600,0.0588,0.9412,4,0.5,0.0085,0.9915,11665,-11665,-0.0503,0.0503,No Value,Medium Value Under,Medium Value Under
Rhyne Howard,ATL,Assists,2.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-450,0.8182,0.1818,3,0.5,0.535,0.465,-115,115,-0.2832,0.2832,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Assists,3.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-170,0.6296,0.3704,4,0.5,0.3502,0.6498,186,-186,-0.2794,0.2794,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Assists,4.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,125,0.4444,0.5556,5,0.5,0.1752,0.8248,471,-471,-0.2692,0.2692,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Assists,5.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,260,0.2778,0.7222,6,0.5,0.0702,0.9298,1325,-1325,-0.2076,0.2076,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Assists,6.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,500,0.1667,0.8333,7,0.5,0.039,0.961,2464,-2464,-0.1277,0.1277,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Assists,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1000,0.0909,0.9091,8,0.5,0.0187,0.9813,5248,-5248,-0.0722,0.0722,No Value,Medium Value Under,Medium Value Under
Rhyne Howard,ATL,Assists,8.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,2000,0.0476,0.9524,9,0.5,0.0073,0.9927,13599,-13599,-0.0403,0.0403,No Value,No Value,No Value
Rhyne Howard,ATL,Points,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-1600,0.9412,0.0588,8,0.5,0.8902,0.1098,-811,811,-0.051,0.051,No Value,Medium Value Under,Medium Value Under
Rhyne Howard,ATL,Points,9.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-700,0.875,0.125,10,0.5,0.7766,0.2234,-348,348,-0.0984,0.0984,No Value,Medium Value Under,Medium Value Under
Rhyne Howard,ATL,Points,11.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-360,0.7826,0.2174,12,0.5,0.657,0.343,-192,192,-0.1256,0.1256,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Points,14.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-160,0.6154,0.3846,15,0.5,0.4799,0.5201,108,-108,-0.1355,0.1355,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Points,15.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-120,0.5455,0.4545,16,0.5,0.4223,0.5777,137,-137,-0.1232,0.1232,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Points,17.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,130,0.4348,0.5652,18,0.5,0.3028,0.6972,230,-230,-0.132,0.132,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Points,19.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,205,0.3279,0.6721,20,0.5,0.1917,0.8083,422,-422,-0.1362,0.1362,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Points,24.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,650,0.1333,0.8667,25,0.5,0.049,0.951,1941,-1941,-0.0843,0.0843,No Value,Medium Value Under,Medium Value Under
Rhyne Howard,ATL,Points,29.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1900,0.05,0.95,30,0.5,0.0186,0.9814,5276,-5276,-0.0314,0.0314,No Value,No Value,No Value
Rhyne Howard,ATL,Rebounds,2.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-370,0.7872,0.2128,3,0.5,0.6005,0.3995,-150,150,-0.1867,0.1867,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Rebounds,3.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-150,0.6,0.4,4,0.5,0.4087,0.5913,145,-145,-0.1913,0.1913,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Rebounds,4.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,140,0.4167,0.5833,5,0.5,0.2233,0.7767,348,-348,-0.1934,0.1934,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Rebounds,5.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,280,0.2632,0.7368,6,0.5,0.0855,0.9145,1070,-1070,-0.1777,0.1777,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Rebounds,6.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,550,0.1538,0.8462,7,0.5,0.0403,0.9597,2381,-2381,-0.1135,0.1135,No Value,High Value Under,High Value Under
Rhyne Howard,ATL,Rebounds,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1100,0.0833,0.9167,8,0.5,0.021,0.979,4662,-4662,-0.0623,0.0623,No Value,Medium Value Under,Medium Value Under
Rhyne Howard,ATL,Rebounds,8.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,2200,0.0435,0.9565,9,0.5,0.0094,0.9906,10538,-10538,-0.0341,0.0341,No Value,No Value,No Value
Rhyne Howard,ATL,3-Pointers,0.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-1600,0.9412,0.0588,1,0.5,0.944,0.056,-1686,1686,0.0028,-0.0028,No Value,No Value,No Value
Jackie Young,LVA,Assists,3.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,-310,0.7561,0.2439,4,0.5,0.8505,0.1495,-569,569, 0.09 ,-0.0944,Medium Value Over,No Value,Medium Value Over
A'ja Wilson,LVA,Rebounds,12.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,105,0.4878,0.5122,13,0.5,0.8298,0.1702,-488,488, 0.34 ,-0.342,High Value Over,No Value,High Value Over
Rhyne Howard,ATL,3-Pointers,3.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,270,0.2703,0.7297,4,0.5,0.3198,0.6802,213,-213,0.0495,-0.0495,No Value,No Value,No Value
Rhyne Howard,ATL,3-Pointers,4.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,650,0.1333,0.8667,5,0.5,0.1092,0.8908,816,-816,-0.0241,0.0241,No Value,No Value,No Value
Allisha Gray,ATL,Assists,2.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-210,0.6774,0.3226,3,0.5,0.3617,0.6383,176,-176,-0.3157,0.3157,No Value,High Value Under,High Value Under
Allisha Gray,ATL,Assists,3.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,115,0.4651,0.5349,4,0.5,0.1431,0.8569,599,-599,-0.322,0.322,No Value,High Value Under,High Value Under
Allisha Gray,ATL,Assists,4.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,255,0.2817,0.7183,5,0.5,0.0485,0.9515,1962,-1962,-0.2332,0.2332,No Value,High Value Under,High Value Under
Allisha Gray,ATL,Assists,5.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,500,0.1667,0.8333,6,0.5,0.0214,0.9786,4573,-4573,-0.1453,0.1453,No Value,High Value Under,High Value Under
Allisha Gray,ATL,Assists,6.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,1200,0.0769,0.9231,7,0.5,0.0068,0.9932,14606,-14606,-0.0701,0.0701,No Value,Medium Value Under,Medium Value Under
Allisha Gray,ATL,Assists,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,2500,0.0385,0.9615,8,0.5,0.002,0.998,49900,-49900,-0.0365,0.0365,No Value,No Value,No Value
Allisha Gray,ATL,Points,7.5,2025-08-21T23:30:00Z,2025-08-21T23:30:00Z,-1600,0.9412,0.0588,8,0.5,0.9521,0.0479,-1988,1988,0.0109,-0.0109,No Value,No Value,No Value
